,Species,gene,dN,dS,dN/dS
2222,Octodon_degus,ENSG00000135999_EPC2,0.006875,0.035271,0.194926
2223,Chinchilla_lanigera,ENSG00000135999_EPC2,0.010448,0.143907,0.072603
2224,Rattus_norvegicus,ENSG00000135999_EPC2,0.004631,0.044343,0.104432
2225,Mus_musculus,ENSG00000135999_EPC2,0.000576,0.006177,0.0932995
2226,Mus_spretus,ENSG00000135999_EPC2,0.000000,0.003011,0.0001
2227,Mus_caroli,ENSG00000135999_EPC2,0.001150,0.006042,0.190406
2228,Mus_pahari,ENSG00000135999_EPC2,0.001721,0.018931,0.0909291
2229,Meriones_unguiculatus,ENSG00000135999_EPC2,0.001724,0.038596,0.044679
2230,Mesocricetus_auratus,ENSG00000135999_EPC2,0.000001,0.011528,0.0001
2231,Cricetulus_griseus,ENSG00000135999_EPC2,0.000200,0.000000,999
2232,Microtus_ochrogaster,ENSG00000135999_EPC2,0.003024,0.044640,0.0677313
2233,Peromyscus_maniculatus,ENSG00000135999_EPC2,0.000704,0.048990,0.0143734
2234,Nannospalax_galili,ENSG00000135999_EPC2,0.004666,0.057947,0.0805216
2235,Jaculus_jaculus,ENSG00000135999_EPC2,0.010078,0.109921,0.0916813
2236,Dipodomys_ordii,ENSG00000135999_EPC2,0.002854,0.067794,0.0421045
2237,Castor_canadensis,ENSG00000135999_EPC2,0.005144,0.075083,0.0685159
2238,Ictidomys_tridecemlineatus,ENSG00000135999_EPC2,0.001705,0.003063,0.556779
2239,Marmota_marmota,ENSG00000135999_EPC2,0.000000,0.003509,0.0001
2240,Otolemur_garnettii,ENSG00000135999_EPC2,0.006512,0.045428,0.14335
2241,Propithecus_coquereli,ENSG00000135999_EPC2,0.001125,0.017189,0.0654675
2242,Microcebus_murinus,ENSG00000135999_EPC2,0.002289,0.013615,0.168137
2243,Callithrix_jacchus,ENSG00000135999_EPC2,0.001137,0.013992,0.0812428
2244,Aotus_nancymaae,ENSG00000135999_EPC2,0.000571,0.006254,0.0913571
2245,Saimiri_boliviensis,ENSG00000135999_EPC2,0.000567,0.022011,0.0257726
2246,Cebus_capucinus,ENSG00000135999_EPC2,0.000572,0.007783,0.073442
2247,Mandrillus_leucophaeus,ENSG00000135999_EPC2,0.000000,0.003580,0.0001
2248,Cercocebus_atys,ENSG00000135999_EPC2,0.000569,0.003090,0.184254
2249,Papio_anubis,ENSG00000135999_EPC2,0.000000,0.001547,0.0001
2250,Macaca_mulatta,ENSG00000135999_EPC2,0.000000,0.000005,0.0001
2251,Macaca_fascicularis,ENSG00000135999_EPC2,0.000000,0.000005,0.0001
2252,Macaca_nemestrina,ENSG00000135999_EPC2,0.000000,0.001547,0.0001
2253,Chlorocebus_sabaeus,ENSG00000135999_EPC2,0.000001,0.007726,0.0001
2254,Rhinopithecus_roxellana,ENSG00000135999_EPC2,0.000001,0.000002,0.398092
2255,Rhinopithecus_bieti,ENSG00000135999_EPC2,0.000000,0.000005,0.0001
2256,Piliocolobus_tephrosceles,ENSG00000135999_EPC2,0.000570,0.000001,999
2257,Colobus_angolensis,ENSG00000135999_EPC2,0.000570,0.000001,999
2258,Nomascus_leucogenys,ENSG00000135999_EPC2,0.004039,0.015696,0.257336
2259,Gorilla_gorilla,ENSG00000135999_EPC2,0.000000,0.001549,0.0001
2260,Pan_troglodytes,ENSG00000135999_EPC2,0.000000,0.000005,0.0001
2261,Pan_paniscus,ENSG00000135999_EPC2,0.000000,0.000005,0.0001
2262,Homo_sapiens,ENSG00000135999_EPC2,0.001137,0.003099,0.367029
2263,Pongo_abelii,ENSG00000135999_EPC2,0.001187,0.003279,0.362196
2264,Carlito_syrichta,ENSG00000135999_EPC2,0.004555,0.033593,0.135605
2265,Galeopterus_variegatus,ENSG00000135999_EPC2,0.005122,0.036174,0.141597
2266,Tupaia_belangeri,ENSG00000135999_EPC2,0.005936,0.089699,0.0661739
2267,Dasypus_novemcinctus,ENSG00000135999_EPC2,0.016600,0.072722,0.228269
2268,Choloepus_hoffmanni,ENSG00000135999_EPC2,0.015796,0.049623,0.318322
2269,Trichechus_manatus,ENSG00000135999_EPC2,0.002969,0.024750,0.119958
2270,Procavia_capensis,ENSG00000135999_EPC2,0.012263,0.057604,0.212888
2271,Loxodonta_africana,ENSG00000135999_EPC2,0.005914,0.054929,0.10767
2272,Echinops_telfairi,ENSG00000135999_EPC2,0.009636,0.119852,0.0804
2273,Chrysochloris_asiatica,ENSG00000135999_EPC2,0.004501,0.087404,0.0514999
2274,Elephantulus_edwardii,ENSG00000135999_EPC2,0.003986,0.066653,0.0597967
2275,Orycteropus_afer,ENSG00000135999_EPC2,0.003996,0.043357,0.092162
2276,Ornithorhynchus_anatinus,ENSG00000135999_EPC2,0.000007,0.073342,0.0001
2277,Monodelphis_domestica,ENSG00000141030_COPS3,0.000004,0.042097,0.0001
2278,Sarcophilus_harrisii,ENSG00000141030_COPS3,0.000006,0.057629,0.0001
2279,Phascolarctos_cinereus,ENSG00000141030_COPS3,0.000002,0.024043,0.0001
2280,Erinaceus_europaeus,ENSG00000141030_COPS3,0.000023,0.229738,0.0001
2281,Sorex_araneus,ENSG00000141030_COPS3,0.004295,0.113905,0.0377103
2282,Condylura_cristata,ENSG00000141030_COPS3,0.000011,0.106579,0.0001
2283,Panthera_tigris,ENSG00000141030_COPS3,0.000002,0.000001,1.87557
2284,Panthera_pardus,ENSG00000141030_COPS3,0.000001,0.005734,0.0001
2285,Felis_catus,ENSG00000141030_COPS3,0.000001,0.005795,0.0001
2286,Acinonyx_jubatus,ENSG00000141030_COPS3,0.000001,0.005798,0.0001
2287,Enhydra_lutris,ENSG00000141030_COPS3,0.001103,0.017753,0.0621025
2288,Mustela_putorius,ENSG00000141030_COPS3,0.000001,0.014705,0.0001
2289,Odobenus_rosmarus,ENSG00000141030_COPS3,0.000001,0.005760,0.0001
2290,Leptonychotes_weddellii,ENSG00000141030_COPS3,0.000002,0.017733,0.0001
2291,Ailuropoda_melanoleuca,ENSG00000141030_COPS3,0.000002,0.020600,0.0001
2292,Ursus_maritimus,ENSG00000141030_COPS3,0.000002,0.017794,0.0001
2293,Manis_javanica,ENSG00000141030_COPS3,0.001103,0.119610,0.00921972
2294,Equus_caballus,ENSG00000141030_COPS3,0.000002,0.000001,1.76912
2295,Equus_przewalskii,ENSG00000141030_COPS3,0.000002,0.000001,2.21898
2296,Equus_asinus,ENSG00000141030_COPS3,0.000001,0.008753,0.0001
2297,Ceratotherium_simum,ENSG00000141030_COPS3,0.000005,0.049054,0.0001
2298,Balaenoptera_acutorostrata,ENSG00000141030_COPS3,0.000003,0.028507,0.0001
2299,Physeter_catodon,ENSG00000141030_COPS3,0.003317,0.081537,0.0406829
2300,Lipotes_vexillifer,ENSG00000141030_COPS3,0.002210,0.036925,0.0598428
2301,Delphinapterus_leucas,ENSG00000141030_COPS3,0.001105,0.023215,0.0475988
2302,Tursiops_truncatus,ENSG00000141030_COPS3,0.000001,0.009288,0.0001
2303,Orcinus_orca,ENSG00000141030_COPS3,0.000001,0.013057,0.0001
2304,Bubalus_bubalis,ENSG00000141030_COPS3,0.000003,0.031873,0.0001
2305,Bos_taurus,ENSG00000141030_COPS3,0.000002,0.000001,2.01595
2306,Bos_indicus,ENSG00000141030_COPS3,0.000000,0.002832,0.0001
2307,Bos_mutus,ENSG00000141030_COPS3,0.000001,0.008523,0.0001
2308,Bison_bison,ENSG00000141030_COPS3,0.000001,0.014982,0.0001
2309,Capra_hircus,ENSG00000141030_COPS3,0.000001,0.008585,0.0001
2310,Ovis_aries,ENSG00000141030_COPS3,0.003343,0.011516,0.290261
2311,Pantholops_hodgsonii,ENSG00000141030_COPS3,0.000002,0.019231,0.0001
2312,Odocoileus_virginianus,ENSG00000141030_COPS3,0.000007,0.070118,0.0001
2313,Hipposideros_armiger,ENSG00000141030_COPS3,0.002217,0.060355,0.0367299
2314,Rhinolophus_sinicus,ENSG00000141030_COPS3,0.001107,0.094821,0.0116757
2315,Pteropus_vampyrus,ENSG00000141030_COPS3,0.000001,0.010737,0.0001
2316,Pteropus_alecto,ENSG00000141030_COPS3,0.000001,0.008931,0.0001
2317,Rousettus_aegyptiacus,ENSG00000141030_COPS3,0.000002,0.017639,0.0001
2318,Eptesicus_fuscus,ENSG00000141030_COPS3,0.000005,0.048652,0.0001
2319,Myotis_brandtii,ENSG00000141030_COPS3,0.000001,0.010340,0.0001
2320,Myotis_davidii,ENSG00000141030_COPS3,0.000005,0.050558,0.0001
2321,Miniopterus_natalensis,ENSG00000141030_COPS3,0.001098,0.082332,0.0133318
2322,Oryctolagus_cuniculus,ENSG00000141030_COPS3,0.001147,0.189584,0.00604999
2323,Ochotona_princeps,ENSG00000141030_COPS3,0.005830,0.359156,0.0162319
2324,Heterocephalus_glaber,ENSG00000141030_COPS3,0.000003,0.029909,0.0001
2325,Fukomys_damarensis,ENSG00000141030_COPS3,0.001103,0.052180,0.0211399
2326,Cavia_porcellus,ENSG00000141030_COPS3,0.000002,0.000001,2.36332
2327,Cavia_aperea,ENSG00000141030_COPS3,0.011707,0.039475,0.296567
2328,Octodon_degus,ENSG00000141030_COPS3,0.001102,0.079131,0.0139244
2329,Chinchilla_lanigera,ENSG00000141030_COPS3,0.000006,0.064378,0.0001
2330,Rattus_norvegicus,ENSG00000141030_COPS3,0.000009,0.091846,0.0001
2331,Mus_musculus,ENSG00000141030_COPS3,0.000002,0.017727,0.0001
2332,Mus_spretus,ENSG00000141030_COPS3,0.001103,0.014742,0.0748209
2333,Mus_caroli,ENSG00000141030_COPS3,0.000003,0.033004,0.0001
2334,Mus_pahari,ENSG00000141030_COPS3,0.000001,0.012244,0.0001
2335,Meriones_unguiculatus,ENSG00000141030_COPS3,0.001104,0.153420,0.00719791
2336,Mesocricetus_auratus,ENSG00000141030_COPS3,0.000004,0.042413,0.0001
2337,Cricetulus_griseus,ENSG00000141030_COPS3,0.000003,0.027377,0.0001
2338,Microtus_ochrogaster,ENSG00000141030_COPS3,0.000009,0.092265,0.0001
2339,Peromyscus_maniculatus,ENSG00000141030_COPS3,0.001099,0.084960,0.0129375
2340,Nannospalax_galili,ENSG00000141030_COPS3,0.001099,0.132688,0.00827995
2341,Jaculus_jaculus,ENSG00000141030_COPS3,0.001102,0.158499,0.00695352
2342,Dipodomys_ordii,ENSG00000141030_COPS3,0.005459,0.112600,0.0484788
2343,Castor_canadensis,ENSG00000141030_COPS3,0.000009,0.088321,0.0001
2344,Ictidomys_tridecemlineatus,ENSG00000141030_COPS3,0.000001,0.007322,0.0001
2345,Marmota_marmota,ENSG00000141030_COPS3,0.000001,0.010203,0.0001
2346,Otolemur_garnettii,ENSG00000141030_COPS3,0.000011,0.107344,0.0001
2347,Microcebus_murinus,ENSG00000141030_COPS3,0.000004,0.036392,0.0001
2348,Callithrix_jacchus,ENSG00000141030_COPS3,0.000002,0.017753,0.0001
2349,Aotus_nancymaae,ENSG00000141030_COPS3,0.012969,0.018892,0.686525
2350,Saimiri_boliviensis,ENSG00000141030_COPS3,0.000003,0.026917,0.0001
2351,Mandrillus_leucophaeus,ENSG00000141030_COPS3,0.000000,0.003124,0.0001
2352,Cercocebus_atys,ENSG00000141030_COPS3,0.000000,0.002904,0.0001
2353,Papio_anubis,ENSG00000141030_COPS3,0.000000,0.002902,0.0001
2354,Macaca_mulatta,ENSG00000141030_COPS3,0.000002,0.000001,2.33336
2355,Macaca_fascicularis,ENSG00000141030_COPS3,0.000002,0.000001,1.75638
2356,Macaca_nemestrina,ENSG00000141030_COPS3,0.001469,0.003924,0.374448
2357,Chlorocebus_sabaeus,ENSG00000141030_COPS3,0.000001,0.000001,1.59173
2358,Rhinopithecus_roxellana,ENSG00000141030_COPS3,0.000002,0.000001,1.72126
2359,Rhinopithecus_bieti,ENSG00000141030_COPS3,0.000002,0.000001,2.07728
2360,Piliocolobus_tephrosceles,ENSG00000141030_COPS3,0.000000,0.002903,0.0001
2361,Colobus_angolensis,ENSG00000141030_COPS3,0.001282,0.003453,0.371284
2362,Nomascus_leucogenys,ENSG00000141030_COPS3,0.000000,0.003310,0.0001
2363,Gorilla_gorilla,ENSG00000141030_COPS3,0.000001,0.010358,0.0001
2364,Pan_troglodytes,ENSG00000141030_COPS3,0.000002,0.000001,1.7267
2365,Pan_paniscus,ENSG00000141030_COPS3,0.009199,0.024608,0.373823
2366,Homo_sapiens,ENSG00000141030_COPS3,0.000001,0.008719,0.0001
2367,Pongo_abelii,ENSG00000141030_COPS3,0.000002,0.017198,0.0001
2368,Carlito_syrichta,ENSG00000141030_COPS3,0.000008,0.075719,0.0001
2369,Galeopterus_variegatus,ENSG00000141030_COPS3,0.001105,0.109651,0.0100757
2370,Tupaia_belangeri,ENSG00000141030_COPS3,0.000041,0.407668,0.0001
2371,Dasypus_novemcinctus,ENSG00000141030_COPS3,0.000010,0.095018,0.0001
2372,Choloepus_hoffmanni,ENSG00000141030_COPS3,0.002206,0.161871,0.0136275
2373,Trichechus_manatus,ENSG00000141030_COPS3,0.000005,0.050476,0.0001
2374,Procavia_capensis,ENSG00000141030_COPS3,0.001182,0.083586,0.0141407
2375,Loxodonta_africana,ENSG00000141030_COPS3,0.000005,0.046108,0.0001
2376,Echinops_telfairi,ENSG00000141030_COPS3,0.001372,0.165678,0.00828187
2377,Chrysochloris_asiatica,ENSG00000141030_COPS3,0.000803,0.124914,0.00643159
2378,Elephantulus_edwardii,ENSG00000141030_COPS3,0.001101,0.154380,0.00713333
2379,Orycteropus_afer,ENSG00000141030_COPS3,0.000010,0.101852,0.0001
2380,Ornithorhynchus_anatinus,ENSG00000141030_COPS3,0.000002,0.000001,1.68544
2381,Monodelphis_domestica,ENSG00000159256_MORC3,0.021840,0.138011,0.158248
2382,Sarcophilus_harrisii,ENSG00000159256_MORC3,0.026240,0.077472,0.338706
2383,Phascolarctos_cinereus,ENSG00000159256_MORC3,0.015483,0.068800,0.225036
2384,Erinaceus_europaeus,ENSG00000159256_MORC3,0.020048,0.676086,0.0296534
2385,Sorex_araneus,ENSG00000159256_MORC3,0.035414,0.318414,0.111221
2386,Condylura_cristata,ENSG00000159256_MORC3,0.033191,0.235914,0.14069
2387,Panthera_tigris,ENSG00000159256_MORC3,0.000982,0.004264,0.230286
2388,Panthera_pardus,ENSG00000159256_MORC3,0.000001,0.007361,0.0001
2389,Felis_catus,ENSG00000159256_MORC3,0.001750,0.006665,0.262526
2390,Acinonyx_jubatus,ENSG00000159256_MORC3,0.000978,0.013378,0.0731191
2391,Enhydra_lutris,ENSG00000159256_MORC3,0.002502,0.023324,0.107258
2392,Mustela_putorius,ENSG00000159256_MORC3,0.007456,0.036246,0.205717
2393,Odobenus_rosmarus,ENSG00000159256_MORC3,0.002856,0.033301,0.0857594
2394,Leptonychotes_weddellii,ENSG00000159256_MORC3,0.004787,0.020487,0.233667
2395,Ailuropoda_melanoleuca,ENSG00000159256_MORC3,0.004705,0.025815,0.182251
2396,Ursus_maritimus,ENSG00000159256_MORC3,0.000477,0.017725,0.0269339
2397,Manis_javanica,ENSG00000159256_MORC3,0.015057,0.124121,0.121309
2398,Equus_caballus,ENSG00000159256_MORC3,0.000000,0.001525,0.0001
2399,Equus_przewalskii,ENSG00000159256_MORC3,0.000002,0.000001,2.16494
2400,Equus_asinus,ENSG00000159256_MORC3,0.002664,0.002824,0.943495
2401,Ceratotherium_simum,ENSG00000159256_MORC3,0.007686,0.061649,0.12467
2402,Vicugna_pacos,ENSG00000159256_MORC3,0.002757,0.011263,0.244811
2403,Camelus_dromedarius,ENSG00000159256_MORC3,0.000000,0.001582,0.0001
2404,Camelus_ferus,ENSG00000159256_MORC3,0.000002,0.000001,1.99162
2405,Camelus_bactrianus,ENSG00000159256_MORC3,0.002844,0.001636,1.73853
2406,Balaenoptera_acutorostrata,ENSG00000159256_MORC3,0.006940,0.020360,0.340878
2407,Physeter_catodon,ENSG00000159256_MORC3,0.004984,0.034325,0.145195
2408,Lipotes_vexillifer,ENSG00000159256_MORC3,0.007365,0.019583,0.37608
2409,Delphinapterus_leucas,ENSG00000159256_MORC3,0.002371,0.006802,0.348546
2410,Tursiops_truncatus,ENSG00000159256_MORC3,0.000001,0.008502,0.0001
2411,Orcinus_orca,ENSG00000159256_MORC3,0.000472,0.002959,0.159652
2412,Bubalus_bubalis,ENSG00000159256_MORC3,0.002136,0.009411,0.226991
2413,Bos_taurus,ENSG00000159256_MORC3,0.000000,0.001461,0.0001
2414,Bos_indicus,ENSG00000159256_MORC3,0.000002,0.000001,1.98261
2415,Bos_mutus,ENSG00000159256_MORC3,0.000000,0.003137,0.0001
2416,Bison_bison,ENSG00000159256_MORC3,0.000001,0.007547,0.0001
2417,Capra_hircus,ENSG00000159256_MORC3,0.000475,0.002913,0.163106
2418,Ovis_aries,ENSG00000159256_MORC3,0.004902,0.011737,0.417622
2419,Pantholops_hodgsonii,ENSG00000159256_MORC3,0.000001,0.011742,0.0001
2420,Odocoileus_virginianus,ENSG00000159256_MORC3,0.007302,0.072339,0.10094
2421,Sus_scrofa,ENSG00000159256_MORC3,0.018949,0.088494,0.214125
2422,Hipposideros_armiger,ENSG00000159256_MORC3,0.017853,0.071167,0.250866
2423,Rhinolophus_sinicus,ENSG00000159256_MORC3,0.016309,0.069935,0.233205
2424,Pteropus_vampyrus,ENSG00000159256_MORC3,0.004830,0.012842,0.376098
2425,Pteropus_alecto,ENSG00000159256_MORC3,0.000500,0.007552,0.0662009
2426,Rousettus_aegyptiacus,ENSG00000159256_MORC3,0.019841,0.049551,0.400405
2427,Eptesicus_fuscus,ENSG00000159256_MORC3,0.012577,0.070834,0.177563
2428,Myotis_brandtii,ENSG00000159256_MORC3,0.000001,0.005802,0.0001
2429,Myotis_lucifugus,ENSG00000159256_MORC3,0.000496,0.007704,0.0643741
2430,Myotis_davidii,ENSG00000159256_MORC3,0.002901,0.019253,0.1507
2431,Miniopterus_natalensis,ENSG00000159256_MORC3,0.022121,0.090134,0.245428
2432,Oryctolagus_cuniculus,ENSG00000159256_MORC3,0.015321,0.124365,0.123193
2433,Ochotona_princeps,ENSG00000159256_MORC3,0.033412,0.266726,0.125266
2434,Heterocephalus_glaber,ENSG00000159256_MORC3,0.017402,0.053021,0.328212
2435,Fukomys_damarensis,ENSG00000159256_MORC3,0.020249,0.100981,0.200527
2436,Cavia_porcellus,ENSG00000159256_MORC3,0.000378,0.001793,0.210808
2437,Cavia_aperea,ENSG00000159256_MORC3,0.005866,0.018980,0.309053
2438,Octodon_degus,ENSG00000159256_MORC3,0.021107,0.131992,0.15991
2439,Chinchilla_lanigera,ENSG00000159256_MORC3,0.015041,0.096355,0.156094
2440,Rattus_norvegicus,ENSG00000159256_MORC3,0.021592,0.123822,0.174377
2441,Mus_musculus,ENSG00000159256_MORC3,0.002416,0.008663,0.278832
2442,Mus_spretus,ENSG00000159256_MORC3,0.000599,0.010364,0.0577534
2443,Mus_caroli,ENSG00000159256_MORC3,0.006456,0.034725,0.185904
2444,Mus_pahari,ENSG00000159256_MORC3,0.005098,0.033923,0.150294
2445,Meriones_unguiculatus,ENSG00000159256_MORC3,0.006108,0.147654,0.041367
2446,Mesocricetus_auratus,ENSG00000159256_MORC3,0.019398,0.159081,0.121937
2447,Cricetulus_griseus,ENSG00000159256_MORC3,0.015159,0.080850,0.187488
2448,Microtus_ochrogaster,ENSG00000159256_MORC3,0.021785,0.132796,0.164048
2449,Peromyscus_maniculatus,ENSG00000159256_MORC3,0.022013,0.185552,0.118635
2450,Nannospalax_galili,ENSG00000159256_MORC3,0.018522,0.153714,0.120496
2451,Dipodomys_ordii,ENSG00000159256_MORC3,0.038398,0.230916,0.166285
2452,Castor_canadensis,ENSG00000159256_MORC3,0.019826,0.124119,0.159733
2453,Ictidomys_tridecemlineatus,ENSG00000159256_MORC3,0.000947,0.021835,0.0433789
2454,Marmota_marmota,ENSG00000159256_MORC3,0.001008,0.000182,5.54476
2455,Otolemur_garnettii,ENSG00000159256_MORC3,0.015401,0.117665,0.130888
2456,Propithecus_coquereli,ENSG00000159256_MORC3,0.005628,0.026999,0.208462
2457,Microcebus_murinus,ENSG00000159256_MORC3,0.008902,0.038109,0.233607
2458,Callithrix_jacchus,ENSG00000159256_MORC3,0.003817,0.035170,0.108534
2459,Aotus_nancymaae,ENSG00000159256_MORC3,0.004078,0.022930,0.177832
2460,Cebus_capucinus,ENSG00000159256_MORC3,0.002746,0.017155,0.160096
2461,Mandrillus_leucophaeus,ENSG00000159256_MORC3,0.000001,0.007587,0.0001
2462,Cercocebus_atys,ENSG00000159256_MORC3,0.006162,0.012267,0.502313
2463,Papio_anubis,ENSG00000159256_MORC3,0.000001,0.007594,0.0001
2464,Macaca_mulatta,ENSG00000159256_MORC3,0.000000,0.001512,0.0001
2465,Macaca_fascicularis,ENSG00000159256_MORC3,0.000001,0.000001,1.73154
2466,Macaca_nemestrina,ENSG00000159256_MORC3,0.000000,0.001563,0.0001
2467,Chlorocebus_sabaeus,ENSG00000159256_MORC3,0.001090,0.015677,0.0694999
2468,Rhinopithecus_roxellana,ENSG00000159256_MORC3,0.000000,0.001472,0.0001
2469,Rhinopithecus_bieti,ENSG00000159256_MORC3,0.001513,0.004427,0.341666
2470,Piliocolobus_tephrosceles,ENSG00000159256_MORC3,0.000473,0.004052,0.116635
2471,Colobus_angolensis,ENSG00000159256_MORC3,0.001469,0.006178,0.237738
2472,Nomascus_leucogenys,ENSG00000159256_MORC3,0.003901,0.016583,0.235214
2473,Gorilla_gorilla,ENSG00000159256_MORC3,0.001415,0.005965,0.237204
2474,Pan_troglodytes,ENSG00000159256_MORC3,0.000001,0.000001,1.64999
2475,Pan_paniscus,ENSG00000159256_MORC3,0.000000,0.004646,0.0001
2476,Homo_sapiens,ENSG00000159256_MORC3,0.000942,0.004472,0.210748
2477,Pongo_abelii,ENSG00000159256_MORC3,0.001891,0.014958,0.126403
2478,Carlito_syrichta,ENSG00000159256_MORC3,0.020765,0.114875,0.180762
2479,Galeopterus_variegatus,ENSG00000159256_MORC3,0.026840,0.099194,0.270578
2480,Tupaia_belangeri,ENSG00000159256_MORC3,0.025565,0.160301,0.159478
2481,Dasypus_novemcinctus,ENSG00000159256_MORC3,0.013374,0.111961,0.119452
2482,Choloepus_hoffmanni,ENSG00000159256_MORC3,0.019230,0.073986,0.259915
2483,Trichechus_manatus,ENSG00000159256_MORC3,0.009407,0.070872,0.132728
2484,Procavia_capensis,ENSG00000159256_MORC3,0.021961,0.134183,0.16366
2485,Loxodonta_africana,ENSG00000159256_MORC3,0.008957,0.092090,0.0972663
2486,Echinops_telfairi,ENSG00000159256_MORC3,0.028646,0.223991,0.127887
2487,Chrysochloris_asiatica,ENSG00000159256_MORC3,0.029008,0.121619,0.238512
2488,Elephantulus_edwardii,ENSG00000159256_MORC3,0.028496,0.185797,0.153373
2489,Orycteropus_afer,ENSG00000159256_MORC3,0.012946,0.096122,0.134679
2490,Ornithorhynchus_anatinus,ENSG00000159256_MORC3,0.000001,0.000001,0.984526
