,Species,gene,dN,dS,dN/dS
20241,Camelus_ferus,ENSG00000175906_ARL4D,0.000002,0.000000,36.686
20242,Camelus_bactrianus,ENSG00000175906_ARL4D,0.000002,0.000000,534.79
20243,Balaenoptera_acutorostrata,ENSG00000175906_ARL4D,0.000004,0.038114,0.0001
20244,Physeter_catodon,ENSG00000175906_ARL4D,0.000002,0.023634,0.0001
20245,Lipotes_vexillifer,ENSG00000175906_ARL4D,0.000005,0.053380,0.0001
20246,Tursiops_truncatus,ENSG00000175906_ARL4D,0.000002,0.022855,0.0001
20247,Orcinus_orca,ENSG00000175906_ARL4D,0.000000,0.000006,0.0001
20248,Bubalus_bubalis,ENSG00000175906_ARL4D,0.000002,0.022969,0.0001
20249,Bos_taurus,ENSG00000175906_ARL4D,0.000002,0.000000,8.04702
20250,Bos_indicus,ENSG00000175906_ARL4D,0.000002,0.000000,17.8515
20251,Bos_mutus,ENSG00000175906_ARL4D,0.000001,0.007333,0.0001
20252,Bison_bison,ENSG00000175906_ARL4D,0.000002,0.000000,19.1343
20253,Capra_hircus,ENSG00000175906_ARL4D,0.002181,0.015137,0.144085
20254,Ovis_aries,ENSG00000175906_ARL4D,0.000002,0.015089,0.0001
20255,Odocoileus_virginianus,ENSG00000175906_ARL4D,0.002242,0.047798,0.0469088
20256,Sus_scrofa,ENSG00000175906_ARL4D,0.002192,0.092818,0.0236156
20257,Hipposideros_armiger,ENSG00000175906_ARL4D,0.004400,0.065671,0.0669986
20258,Rhinolophus_sinicus,ENSG00000175906_ARL4D,0.000011,0.110498,0.0001
20259,Pteropus_alecto,ENSG00000175906_ARL4D,0.002241,0.043872,0.0510755
20260,Rousettus_aegyptiacus,ENSG00000175906_ARL4D,0.002234,0.039679,0.0562986
20261,Eptesicus_fuscus,ENSG00000175906_ARL4D,0.000005,0.046382,0.0001
20262,Myotis_brandtii,ENSG00000175906_ARL4D,0.000002,0.015911,0.0001
20263,Myotis_lucifugus,ENSG00000175906_ARL4D,0.000005,0.047344,0.0001
20264,Myotis_davidii,ENSG00000175906_ARL4D,0.000009,0.088093,0.0001
20265,Miniopterus_natalensis,ENSG00000175906_ARL4D,0.012796,0.157551,0.0812186
20266,Oryctolagus_cuniculus,ENSG00000175906_ARL4D,0.010148,0.324051,0.031315
20267,Ochotona_princeps,ENSG00000175906_ARL4D,0.017287,0.586808,0.0294593
20268,Cavia_porcellus,ENSG00000175906_ARL4D,0.035838,0.391720,0.0914891
20269,Octodon_degus,ENSG00000175906_ARL4D,0.014141,0.075254,0.187909
20270,Chinchilla_lanigera,ENSG00000175906_ARL4D,0.017789,0.535194,0.0332383
20271,Rattus_norvegicus,ENSG00000175906_ARL4D,0.000013,0.127276,0.0001
20272,Mus_musculus,ENSG00000175906_ARL4D,0.000002,0.015302,0.0001
20273,Mus_spretus,ENSG00000175906_ARL4D,0.000003,0.028295,0.0001
20274,Mus_caroli,ENSG00000175906_ARL4D,0.002251,0.022547,0.099842
20275,Mus_pahari,ENSG00000175906_ARL4D,0.000010,0.096825,0.0001
20276,Meriones_unguiculatus,ENSG00000175906_ARL4D,0.004417,0.249470,0.0177063
20277,Mesocricetus_auratus,ENSG00000175906_ARL4D,0.004563,0.113059,0.0403591
20278,Cricetulus_griseus,ENSG00000175906_ARL4D,0.004608,0.025307,0.182103
20279,Microtus_ochrogaster,ENSG00000175906_ARL4D,0.000021,0.206881,0.0001
20280,Peromyscus_maniculatus,ENSG00000175906_ARL4D,0.000026,0.259037,0.0001
20281,Nannospalax_galili,ENSG00000175906_ARL4D,0.011211,0.243894,0.0459646
20282,Jaculus_jaculus,ENSG00000175906_ARL4D,0.011051,0.539429,0.0204864
20283,Dipodomys_ordii,ENSG00000175906_ARL4D,0.006982,0.278076,0.025108
20284,Castor_canadensis,ENSG00000175906_ARL4D,0.014617,0.132776,0.110089
20285,Ictidomys_tridecemlineatus,ENSG00000175906_ARL4D,0.000002,0.000000,20.9662
20286,Marmota_marmota,ENSG00000175906_ARL4D,0.002380,0.013217,0.180053
20287,Otolemur_garnettii,ENSG00000175906_ARL4D,0.009066,0.282831,0.032054
20288,Propithecus_coquereli,ENSG00000175906_ARL4D,0.002146,0.049533,0.0433216
20289,Microcebus_murinus,ENSG00000175906_ARL4D,0.000011,0.109522,0.0001
20290,Callithrix_jacchus,ENSG00000175906_ARL4D,0.000003,0.027971,0.0001
20291,Aotus_nancymaae,ENSG00000175906_ARL4D,0.002121,0.042705,0.0496696
20292,Saimiri_boliviensis,ENSG00000175906_ARL4D,0.002099,0.052907,0.0396765
20293,Cebus_capucinus,ENSG00000175906_ARL4D,0.000004,0.044179,0.0001
20294,Mandrillus_leucophaeus,ENSG00000175906_ARL4D,0.000000,0.000006,0.0001
20295,Cercocebus_atys,ENSG00000175906_ARL4D,0.000001,0.014960,0.0001
20296,Papio_anubis,ENSG00000175906_ARL4D,0.002164,0.007494,0.288796
20297,Macaca_mulatta,ENSG00000175906_ARL4D,0.000001,0.007529,0.0001
20298,Macaca_fascicularis,ENSG00000175906_ARL4D,0.000000,0.000006,0.0001
20299,Macaca_nemestrina,ENSG00000175906_ARL4D,0.000001,0.007549,0.0001
20300,Chlorocebus_sabaeus,ENSG00000175906_ARL4D,0.002175,0.030493,0.0713132
20301,Rhinopithecus_roxellana,ENSG00000175906_ARL4D,0.000001,0.000001,1.85285
20302,Rhinopithecus_bieti,ENSG00000175906_ARL4D,0.000001,0.000001,1.30365
20303,Piliocolobus_tephrosceles,ENSG00000175906_ARL4D,0.000001,0.000001,1.67548
20304,Colobus_angolensis,ENSG00000175906_ARL4D,0.002179,0.007418,0.293683
20305,Nomascus_leucogenys,ENSG00000175906_ARL4D,0.000003,0.034574,0.0001
20306,Gorilla_gorilla,ENSG00000175906_ARL4D,0.000002,0.000000,3.47846
20307,Pan_troglodytes,ENSG00000175906_ARL4D,0.000002,0.000000,3.38133
20308,Pan_paniscus,ENSG00000175906_ARL4D,0.000002,0.000000,3.83884
20309,Homo_sapiens,ENSG00000175906_ARL4D,0.000001,0.014782,0.0001
20310,Pongo_abelii,ENSG00000175906_ARL4D,0.000002,0.022307,0.0001
20311,Galeopterus_variegatus,ENSG00000175906_ARL4D,0.003263,0.252684,0.0129118
20312,Dasypus_novemcinctus,ENSG00000175906_ARL4D,0.007056,0.212525,0.0331996
20313,Choloepus_hoffmanni,ENSG00000175906_ARL4D,0.006486,0.208744,0.0310722
20314,Trichechus_manatus,ENSG00000175906_ARL4D,0.008495,0.169894,0.0500028
20315,Procavia_capensis,ENSG00000175906_ARL4D,0.012925,0.247871,0.0521459
20316,Loxodonta_africana,ENSG00000175906_ARL4D,0.012950,0.243396,0.0532044
20317,Chrysochloris_asiatica,ENSG00000175906_ARL4D,0.006319,0.274503,0.0230207
20318,Elephantulus_edwardii,ENSG00000175906_ARL4D,0.008551,0.378907,0.0225674
20319,Orycteropus_afer,ENSG00000175906_ARL4D,0.010762,0.355275,0.0302918
20320,Monodelphis_domestica,ENSG00000177352_CCDC71,0.002382,0.051153,0.0465684
20321,Sarcophilus_harrisii,ENSG00000177352_CCDC71,0.000010,0.095495,0.0001
20322,Phascolarctos_cinereus,ENSG00000177352_CCDC71,0.000004,0.040986,0.0001
20323,Erinaceus_europaeus,ENSG00000177352_CCDC71,0.088196,0.217689,0.405146
20324,Condylura_cristata,ENSG00000177352_CCDC71,0.048646,0.172528,0.28196
20325,Panthera_tigris,ENSG00000177352_CCDC71,0.000002,0.000001,2.15457
20326,Panthera_pardus,ENSG00000177352_CCDC71,0.000002,0.000001,2.49566
20327,Felis_catus,ENSG00000177352_CCDC71,0.003324,0.007142,0.465511
20328,Acinonyx_jubatus,ENSG00000177352_CCDC71,0.001078,0.003612,0.298392
20329,Enhydra_lutris,ENSG00000177352_CCDC71,0.008671,0.018718,0.463232
20330,Mustela_putorius,ENSG00000177352_CCDC71,0.007275,0.029766,0.244414
20331,Odobenus_rosmarus,ENSG00000177352_CCDC71,0.002145,0.002837,0.755892
20332,Leptonychotes_weddellii,ENSG00000177352_CCDC71,0.002121,0.013872,0.152922
20333,Ailuropoda_melanoleuca,ENSG00000177352_CCDC71,0.012855,0.019008,0.676296
20334,Ursus_maritimus,ENSG00000177352_CCDC71,0.002168,0.015717,0.13794
20335,Manis_javanica,ENSG00000177352_CCDC71,0.100716,0.269263,0.374041
20336,Equus_caballus,ENSG00000177352_CCDC71,0.000001,0.005564,0.0001
20337,Equus_przewalskii,ENSG00000177352_CCDC71,0.000002,0.000001,1.99928
20338,Equus_asinus,ENSG00000177352_CCDC71,0.002222,0.004483,0.495681
20339,Ceratotherium_simum,ENSG00000177352_CCDC71,0.016532,0.065051,0.254136
20340,Vicugna_pacos,ENSG00000177352_CCDC71,0.008038,0.012008,0.669349
20341,Camelus_dromedarius,ENSG00000177352_CCDC71,0.001071,0.000001,999
20342,Camelus_ferus,ENSG00000177352_CCDC71,0.000002,0.000001,1.8608
20343,Camelus_bactrianus,ENSG00000177352_CCDC71,0.001088,0.000001,999
20344,Balaenoptera_acutorostrata,ENSG00000177352_CCDC71,0.008534,0.016421,0.519676
20345,Physeter_catodon,ENSG00000177352_CCDC71,0.008551,0.016560,0.516347
20346,Lipotes_vexillifer,ENSG00000177352_CCDC71,0.009916,0.009610,1.03183
20347,Delphinapterus_leucas,ENSG00000177352_CCDC71,0.005057,0.004737,1.06737
20348,Tursiops_truncatus,ENSG00000177352_CCDC71,0.007424,0.009400,0.789782
20349,Orcinus_orca,ENSG00000177352_CCDC71,0.006516,0.004560,1.42911
20350,Bubalus_bubalis,ENSG00000177352_CCDC71,0.006891,0.012838,0.536736
20351,Bos_taurus,ENSG00000177352_CCDC71,0.000002,0.000001,2.2299
20352,Bos_indicus,ENSG00000177352_CCDC71,0.001094,0.000001,999
20353,Bos_mutus,ENSG00000177352_CCDC71,0.005253,0.002299,2.2853
20354,Bison_bison,ENSG00000177352_CCDC71,0.008665,0.002344,3.69648
20355,Capra_hircus,ENSG00000177352_CCDC71,0.004203,0.010494,0.400515
20356,Ovis_aries,ENSG00000177352_CCDC71,0.005452,0.023003,0.237034
20357,Pantholops_hodgsonii,ENSG00000177352_CCDC71,0.012649,0.015617,0.809979
20358,Odocoileus_virginianus,ENSG00000177352_CCDC71,0.011839,0.033765,0.350615
20359,Sus_scrofa,ENSG00000177352_CCDC71,0.054852,0.055613,0.986315
20360,Hipposideros_armiger,ENSG00000177352_CCDC71,0.033685,0.078867,0.42711
20361,Rhinolophus_sinicus,ENSG00000177352_CCDC71,0.017206,0.046221,0.37226
20362,Pteropus_alecto,ENSG00000177352_CCDC71,0.012890,0.019588,0.658075
20363,Rousettus_aegyptiacus,ENSG00000177352_CCDC71,0.011195,0.031904,0.350907
20364,Eptesicus_fuscus,ENSG00000177352_CCDC71,0.015288,0.082804,0.184622
20365,Myotis_brandtii,ENSG00000177352_CCDC71,0.007650,0.030699,0.249192
20366,Myotis_davidii,ENSG00000177352_CCDC71,0.011559,0.070784,0.1633
20367,Miniopterus_natalensis,ENSG00000177352_CCDC71,0.040310,0.073454,0.548783
20368,Oryctolagus_cuniculus,ENSG00000177352_CCDC71,0.024041,0.072521,0.3315
20369,Ochotona_princeps,ENSG00000177352_CCDC71,0.091412,0.215122,0.424931
20370,Heterocephalus_glaber,ENSG00000177352_CCDC71,0.017243,0.058203,0.29625
20371,Fukomys_damarensis,ENSG00000177352_CCDC71,0.026065,0.055530,0.469388
20372,Cavia_porcellus,ENSG00000177352_CCDC71,0.000000,0.002504,0.0001
20373,Cavia_aperea,ENSG00000177352_CCDC71,0.002412,0.000002,999
20374,Octodon_degus,ENSG00000177352_CCDC71,0.037370,0.093511,0.399629
20375,Chinchilla_lanigera,ENSG00000177352_CCDC71,0.038619,0.106076,0.364069
20376,Rattus_norvegicus,ENSG00000177352_CCDC71,0.037326,0.063854,0.584551
20377,Mus_musculus,ENSG00000177352_CCDC71,0.004637,0.012782,0.362747
20378,Mus_spretus,ENSG00000177352_CCDC71,0.004625,0.007640,0.605376
20379,Mus_caroli,ENSG00000177352_CCDC71,0.011832,0.016954,0.697919
20380,Mus_pahari,ENSG00000177352_CCDC71,0.021157,0.067230,0.314702
20381,Meriones_unguiculatus,ENSG00000177352_CCDC71,0.050430,0.102425,0.49236
20382,Mesocricetus_auratus,ENSG00000177352_CCDC71,0.037679,0.086343,0.436385
20383,Cricetulus_griseus,ENSG00000177352_CCDC71,0.011640,0.045253,0.257223
20384,Microtus_ochrogaster,ENSG00000177352_CCDC71,0.032607,0.083349,0.391205
20385,Nannospalax_galili,ENSG00000177352_CCDC71,0.049071,0.096841,0.506717
20386,Jaculus_jaculus,ENSG00000177352_CCDC71,0.046697,0.181706,0.25699
20387,Dipodomys_ordii,ENSG00000177352_CCDC71,0.088595,0.276982,0.319859
20388,Castor_canadensis,ENSG00000177352_CCDC71,0.041478,0.091352,0.45405
20389,Ictidomys_tridecemlineatus,ENSG00000177352_CCDC71,0.008145,0.013352,0.610045
20390,Marmota_marmota,ENSG00000177352_CCDC71,0.002819,0.008242,0.342072
20391,Otolemur_garnettii,ENSG00000177352_CCDC71,0.059384,0.143802,0.41296
20392,Microcebus_murinus,ENSG00000177352_CCDC71,0.026161,0.091057,0.2873
20393,Callithrix_jacchus,ENSG00000177352_CCDC71,0.019621,0.039074,0.502139
20394,Aotus_nancymaae,ENSG00000177352_CCDC71,0.006694,0.007140,0.937611
20395,Saimiri_boliviensis,ENSG00000177352_CCDC71,0.004548,0.023961,0.189829
20396,Cebus_capucinus,ENSG00000177352_CCDC71,0.004539,0.004678,0.97023
20397,Cercocebus_atys,ENSG00000177352_CCDC71,0.001104,0.009320,0.118513
20398,Papio_anubis,ENSG00000177352_CCDC71,0.004899,0.006768,0.723866
20399,Macaca_mulatta,ENSG00000177352_CCDC71,0.000000,0.002281,0.0001
20400,Macaca_fascicularis,ENSG00000177352_CCDC71,0.002646,0.000003,999
20401,Chlorocebus_sabaeus,ENSG00000177352_CCDC71,0.003772,0.013492,0.279564
20402,Piliocolobus_tephrosceles,ENSG00000177352_CCDC71,0.004395,0.006886,0.638329
20403,Colobus_angolensis,ENSG00000177352_CCDC71,0.007532,0.002269,3.32004
20404,Gorilla_gorilla,ENSG00000177352_CCDC71,0.005107,0.004593,1.11205
20405,Pan_troglodytes,ENSG00000177352_CCDC71,0.003338,0.002300,1.45159
20406,Homo_sapiens,ENSG00000177352_CCDC71,0.000000,0.004483,0.0001
20407,Carlito_syrichta,ENSG00000177352_CCDC71,0.031037,0.102347,0.303255
20408,Galeopterus_variegatus,ENSG00000177352_CCDC71,0.045303,0.129011,0.351154
20409,Trichechus_manatus,ENSG00000177352_CCDC71,0.015272,0.096682,0.157963
20410,Procavia_capensis,ENSG00000177352_CCDC71,0.049053,0.150252,0.326472
20411,Loxodonta_africana,ENSG00000177352_CCDC71,0.038700,0.099013,0.390857
20412,Chrysochloris_asiatica,ENSG00000177352_CCDC71,0.048948,0.165894,0.295058
20413,Elephantulus_edwardii,ENSG00000177352_CCDC71,0.060942,0.261304,0.23322
20414,Orycteropus_afer,ENSG00000177352_CCDC71,0.035043,0.107220,0.326831
20415,Ornithorhynchus_anatinus,ENSG00000177352_CCDC71,0.078132,1.395632,0.0559832
20416,Monodelphis_domestica,ENSG00000179454_KLHL28,0.002323,0.149091,0.0155791
20417,Sarcophilus_harrisii,ENSG00000179454_KLHL28,0.000008,0.075881,0.0001
20418,Phascolarctos_cinereus,ENSG00000179454_KLHL28,0.000781,0.118268,0.00660415
20419,Erinaceus_europaeus,ENSG00000179454_KLHL28,0.015129,0.565070,0.0267729
20420,Sorex_araneus,ENSG00000179454_KLHL28,0.015837,0.167448,0.0945776
20421,Condylura_cristata,ENSG00000179454_KLHL28,0.008186,0.176210,0.0464574
20422,Panthera_tigris,ENSG00000179454_KLHL28,0.000001,0.000001,1.43565
20423,Panthera_pardus,ENSG00000179454_KLHL28,0.000001,0.000001,1.41624
20424,Felis_catus,ENSG00000179454_KLHL28,0.000001,0.007230,0.0001
20425,Acinonyx_jubatus,ENSG00000179454_KLHL28,0.000000,0.002403,0.0001
20426,Enhydra_lutris,ENSG00000179454_KLHL28,0.000001,0.006189,0.0001
20427,Mustela_putorius,ENSG00000179454_KLHL28,0.000002,0.017414,0.0001
20428,Odobenus_rosmarus,ENSG00000179454_KLHL28,0.000784,0.020329,0.0385569
20429,Leptonychotes_weddellii,ENSG00000179454_KLHL28,0.000783,0.006550,0.119554
20430,Ailuropoda_melanoleuca,ENSG00000179454_KLHL28,0.000781,0.027241,0.0286872
20431,Ursus_maritimus,ENSG00000179454_KLHL28,0.000000,0.004570,0.0001
20432,Manis_javanica,ENSG00000179454_KLHL28,0.004704,0.125264,0.0375549
20433,Equus_caballus,ENSG00000179454_KLHL28,0.000001,0.000001,1.66547
20434,Equus_przewalskii,ENSG00000179454_KLHL28,0.000001,0.000001,1.59465
20435,Equus_asinus,ENSG00000179454_KLHL28,0.000001,0.011258,0.0001
20436,Ceratotherium_simum,ENSG00000179454_KLHL28,0.001587,0.065318,0.0242923
20437,Vicugna_pacos,ENSG00000179454_KLHL28,0.000785,0.007183,0.109358
20438,Camelus_dromedarius,ENSG00000179454_KLHL28,0.000786,0.002394,0.328405
20439,Camelus_ferus,ENSG00000179454_KLHL28,0.000001,0.000001,1.64706
20440,Camelus_bactrianus,ENSG00000179454_KLHL28,0.000786,0.000001,526.288
20441,Balaenoptera_acutorostrata,ENSG00000179454_KLHL28,0.000001,0.009990,0.0001
20442,Physeter_catodon,ENSG00000179454_KLHL28,0.001564,0.021963,0.0711997
20443,Lipotes_vexillifer,ENSG00000179454_KLHL28,0.000001,0.009710,0.0001
20444,Delphinapterus_leucas,ENSG00000179454_KLHL28,0.000001,0.009659,0.0001
20445,Tursiops_truncatus,ENSG00000179454_KLHL28,0.000001,0.007206,0.0001
20446,Orcinus_orca,ENSG00000179454_KLHL28,0.000000,0.002402,0.0001
20447,Bubalus_bubalis,ENSG00000179454_KLHL28,0.000001,0.010613,0.0001
20448,Bos_taurus,ENSG00000179454_KLHL28,0.000000,0.002391,0.0001
20449,Bos_mutus,ENSG00000179454_KLHL28,0.000000,0.002393,0.0001
20450,Bison_bison,ENSG00000179454_KLHL28,0.000001,0.007207,0.0001
20451,Capra_hircus,ENSG00000179454_KLHL28,0.000791,0.010734,0.0736449
20452,Ovis_aries,ENSG00000179454_KLHL28,0.000000,0.003586,0.0001
20453,Pantholops_hodgsonii,ENSG00000179454_KLHL28,0.000789,0.015382,0.0513114
20454,Odocoileus_virginianus,ENSG00000179454_KLHL28,0.000791,0.050292,0.0157205
20455,Sus_scrofa,ENSG00000179454_KLHL28,0.002347,0.066010,0.0355494
20456,Hipposideros_armiger,ENSG00000179454_KLHL28,0.002335,0.083783,0.0278636
20457,Rhinolophus_sinicus,ENSG00000179454_KLHL28,0.002477,0.075358,0.0328633
20458,Pteropus_vampyrus,ENSG00000179454_KLHL28,0.000000,0.003555,0.0001
20459,Pteropus_alecto,ENSG00000179454_KLHL28,0.000001,0.000001,1.0099
20460,Rousettus_aegyptiacus,ENSG00000179454_KLHL28,0.000787,0.023882,0.0329668
20461,Eptesicus_fuscus,ENSG00000179454_KLHL28,0.000857,0.036278,0.0236203
20462,Myotis_brandtii,ENSG00000179454_KLHL28,0.000001,0.012209,0.0001
20463,Myotis_lucifugus,ENSG00000179454_KLHL28,0.001557,0.002382,0.653323
20464,Myotis_davidii,ENSG00000179454_KLHL28,0.001555,0.012751,0.12192
20465,Miniopterus_natalensis,ENSG00000179454_KLHL28,0.003136,0.051027,0.0614642
20466,Oryctolagus_cuniculus,ENSG00000179454_KLHL28,0.002999,0.080863,0.0370836
20467,Ochotona_princeps,ENSG00000179454_KLHL28,0.004567,0.126344,0.0361445
20468,Heterocephalus_glaber,ENSG00000179454_KLHL28,0.003248,0.035310,0.0919898
20469,Fukomys_damarensis,ENSG00000179454_KLHL28,0.004730,0.089373,0.0529289
20470,Cavia_porcellus,ENSG00000179454_KLHL28,0.000001,0.011491,0.0001
20471,Cavia_aperea,ENSG00000179454_KLHL28,0.000000,0.003465,0.0001
20472,Octodon_degus,ENSG00000179454_KLHL28,0.001722,0.175567,0.00980647
20473,Chinchilla_lanigera,ENSG00000179454_KLHL28,0.002355,0.119227,0.0197543
20474,Rattus_norvegicus,ENSG00000179454_KLHL28,0.002425,0.091867,0.0264015
20475,Mus_musculus,ENSG00000179454_KLHL28,0.000824,0.019207,0.0429218
20476,Mus_spretus,ENSG00000179454_KLHL28,0.000001,0.011088,0.0001
20477,Mus_caroli,ENSG00000179454_KLHL28,0.000816,0.020411,0.0399717
20478,Mus_pahari,ENSG00000179454_KLHL28,0.000809,0.037958,0.0213086
20479,Meriones_unguiculatus,ENSG00000179454_KLHL28,0.006481,0.121270,0.053446
20480,Mesocricetus_auratus,ENSG00000179454_KLHL28,0.001094,0.033101,0.0330633
20481,Cricetulus_griseus,ENSG00000179454_KLHL28,0.000833,0.052219,0.0159525
20482,Microtus_ochrogaster,ENSG00000179454_KLHL28,0.004886,0.122276,0.0399596
20483,Peromyscus_maniculatus,ENSG00000179454_KLHL28,0.005720,0.151133,0.0378491
20484,Nannospalax_galili,ENSG00000179454_KLHL28,0.003212,0.199501,0.0160982
20485,Jaculus_jaculus,ENSG00000179454_KLHL28,0.002398,0.188948,0.0126913
20486,Dipodomys_ordii,ENSG00000179454_KLHL28,0.005553,0.139861,0.0397069
20487,Castor_canadensis,ENSG00000179454_KLHL28,0.003926,0.083250,0.0471531
20488,Ictidomys_tridecemlineatus,ENSG00000179454_KLHL28,0.000001,0.014865,0.0001
20489,Marmota_marmota,ENSG00000179454_KLHL28,0.000000,0.002316,0.0001
20490,Otolemur_garnettii,ENSG00000179454_KLHL28,0.001594,0.202768,0.00786052
20491,Propithecus_coquereli,ENSG00000179454_KLHL28,0.000898,0.014064,0.0638267
20492,Microcebus_murinus,ENSG00000179454_KLHL28,0.000003,0.028280,0.0001
20493,Callithrix_jacchus,ENSG00000179454_KLHL28,0.000002,0.016952,0.0001
20494,Aotus_nancymaae,ENSG00000179454_KLHL28,0.000782,0.024452,0.0319849
20495,Saimiri_boliviensis,ENSG00000179454_KLHL28,0.000003,0.031917,0.0001
20496,Cebus_capucinus,ENSG00000179454_KLHL28,0.000001,0.014503,0.0001
20497,Mandrillus_leucophaeus,ENSG00000179454_KLHL28,0.000000,0.004805,0.0001
20498,Cercocebus_atys,ENSG00000179454_KLHL28,0.000000,0.004803,0.0001
20499,Papio_anubis,ENSG00000179454_KLHL28,0.000000,0.004797,0.0001
20500,Macaca_mulatta,ENSG00000179454_KLHL28,0.000000,0.004807,0.0001
20501,Macaca_fascicularis,ENSG00000179454_KLHL28,0.000001,0.000002,0.78933
20502,Macaca_nemestrina,ENSG00000179454_KLHL28,0.000001,0.000001,1.38979
20503,Chlorocebus_sabaeus,ENSG00000179454_KLHL28,0.000783,0.003778,0.207213
20504,Rhinopithecus_roxellana,ENSG00000179454_KLHL28,0.000001,0.000001,1.58587
20505,Rhinopithecus_bieti,ENSG00000179454_KLHL28,0.000001,0.000001,1.59173
20506,Piliocolobus_tephrosceles,ENSG00000179454_KLHL28,0.000000,0.004831,0.0001
20507,Colobus_angolensis,ENSG00000179454_KLHL28,0.000001,0.009666,0.0001
20508,Nomascus_leucogenys,ENSG00000179454_KLHL28,0.002375,0.031870,0.0745327
20509,Gorilla_gorilla,ENSG00000179454_KLHL28,0.000001,0.009604,0.0001
20510,Pan_troglodytes,ENSG00000179454_KLHL28,0.000000,0.002382,0.0001
20511,Pan_paniscus,ENSG00000179454_KLHL28,0.000000,0.004790,0.0001
20512,Homo_sapiens,ENSG00000179454_KLHL28,0.000000,0.002387,0.0001
20513,Pongo_abelii,ENSG00000179454_KLHL28,0.000789,0.002393,0.329693
20514,Carlito_syrichta,ENSG00000179454_KLHL28,0.004714,0.045435,0.10375
20515,Galeopterus_variegatus,ENSG00000179454_KLHL28,0.002349,0.094474,0.0248619
20516,Tupaia_belangeri,ENSG00000179454_KLHL28,0.005933,0.139977,0.0423845
20517,Dasypus_novemcinctus,ENSG00000179454_KLHL28,0.007342,0.094418,0.0777604
20518,Choloepus_hoffmanni,ENSG00000179454_KLHL28,0.003419,0.062464,0.0547334
20519,Trichechus_manatus,ENSG00000179454_KLHL28,0.001649,0.036230,0.0455168
20520,Procavia_capensis,ENSG00000179454_KLHL28,0.003329,0.099286,0.0335344
20521,Loxodonta_africana,ENSG00000179454_KLHL28,0.003856,0.053644,0.0718863
20522,Echinops_telfairi,ENSG00000179454_KLHL28,0.005420,0.195586,0.0277092
20523,Chrysochloris_asiatica,ENSG00000179454_KLHL28,0.000781,0.111307,0.00701933
20524,Elephantulus_edwardii,ENSG00000179454_KLHL28,0.003197,0.165227,0.0193502
20525,Orycteropus_afer,ENSG00000179454_KLHL28,0.001556,0.100276,0.0155213
20526,Ornithorhynchus_anatinus,ENSG00000179454_KLHL28,0.000001,0.000002,0.548936
20527,Monodelphis_domestica,ENSG00000183751_TBL3,0.014951,0.137283,0.108905
20528,Sarcophilus_harrisii,ENSG00000183751_TBL3,0.023585,0.223036,0.105744
20529,Phascolarctos_cinereus,ENSG00000183751_TBL3,0.018943,0.133979,0.141384
20530,Erinaceus_europaeus,ENSG00000183751_TBL3,0.026013,0.451303,0.0576401
20531,Sorex_araneus,ENSG00000183751_TBL3,0.065407,0.764983,0.0855012
20532,Condylura_cristata,ENSG00000183751_TBL3,0.048571,0.425530,0.114142
20533,Panthera_tigris,ENSG00000183751_TBL3,0.003869,0.026435,0.146358
20534,Panthera_pardus,ENSG00000183751_TBL3,0.003286,0.018273,0.179816
20535,Felis_catus,ENSG00000183751_TBL3,0.002473,0.007647,0.323433
20536,Acinonyx_jubatus,ENSG00000183751_TBL3,0.008290,0.030548,0.271384
20537,Enhydra_lutris,ENSG00000183751_TBL3,0.011172,0.058542,0.190841
20538,Mustela_putorius,ENSG00000183751_TBL3,0.005608,0.050688,0.110639
20539,Odobenus_rosmarus,ENSG00000183751_TBL3,0.008985,0.066543,0.135032
